PLACEKEY,VISITOR_HOME_AGGREGATION,DATE_RANGE_START,DISTANCE_FROM_HOME,date_xh,VISIT_BY_DAY_list,population,income,poverty_ratio,female_ratio,white_ratio,black_ratio,asian_ratio,walk_work,transit_work,drive_work,date_xh,SPEND_BY_DAY_x,SPEND_PER_TRANSACTION_BY_DAY_x
223-222@62j-sz8-gtv,"{""25017339900"":4}",2022-06-06 00:00:00.000,1399.0,2022-06-09,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,0.0,0.0
223-222@62j-sz8-gtv,"{""25017339900"":4}",2022-06-06 00:00:00.000,1399.0,2022-06-10,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,0.0,0.0
223-222@62j-sz8-gtv,"{""25017339900"":4}",2022-06-06 00:00:00.000,1399.0,2022-06-11,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,0.0,0.0
223-222@62j-sz8-gtv,"{""25017339900"":4}",2022-06-06 00:00:00.000,1399.0,2022-06-12,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
224-222@62j-sz8-h5z,,2022-06-06 00:00:00.000,34224.0,2022-06-06,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,0.0,0.0
224-222@62j-sz8-h5z,,2022-06-06 00:00:00.000,34224.0,2022-06-07,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,0.0,0.0
224-222@62j-sz8-h5z,,2022-06-06 00:00:00.000,34224.0,2022-06-08,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,0.0,0.0
224-222@62j-sz8-h5z,,2022-06-06 00:00:00.000,34224.0,2022-06-09,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,0.0,0.0
224-222@62j-sz8-h5z,,2022-06-06 00:00:00.000,34224.0,2022-06-10,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,0.0,0.0
224-222@62j-sz8-h5z,,2022-06-06 00:00:00.000,34224.0,2022-06-11,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,0.0,0.0
224-222@62j-sz8-h5z,,2022-06-06 00:00:00.000,34224.0,2022-06-12,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
224-222@62j-sz8-mp9,,2022-06-06 00:00:00.000,7970.0,2022-06-06,4,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,0.0,0.0
224-222@62j-sz8-mp9,,2022-06-06 00:00:00.000,7970.0,2022-06-07,6,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,0.0,0.0
224-222@62j-sz8-mp9,,2022-06-06 00:00:00.000,7970.0,2022-06-08,5,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,0.0,0.0
224-222@62j-sz8-mp9,,2022-06-06 00:00:00.000,7970.0,2022-06-09,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,0.0,0.0
224-222@62j-sz8-mp9,,2022-06-06 00:00:00.000,7970.0,2022-06-10,4,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,0.0,0.0
224-222@62j-sz8-mp9,,2022-06-06 00:00:00.000,7970.0,2022-06-11,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,0.0,0.0
224-222@62j-sz8-mp9,,2022-06-06 00:00:00.000,7970.0,2022-06-12,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
227-223@62j-sz8-gp9,"{""25017340000"":4,""25017339100"":4}",2022-06-06 00:00:00.000,1484.0,2022-06-06,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,0.0,0.0
227-223@62j-sz8-gp9,"{""25017340000"":4,""25017339100"":4}",2022-06-06 00:00:00.000,1484.0,2022-06-07,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,11.97,11.97
227-223@62j-sz8-gp9,"{""25017340000"":4,""25017339100"":4}",2022-06-06 00:00:00.000,1484.0,2022-06-08,3,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,60.02,60.02
227-223@62j-sz8-gp9,"{""25017340000"":4,""25017339100"":4}",2022-06-06 00:00:00.000,1484.0,2022-06-09,4,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,0.0,0.0
227-223@62j-sz8-gp9,"{""25017340000"":4,""25017339100"":4}",2022-06-06 00:00:00.000,1484.0,2022-06-10,5,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,13.02,13.02
227-223@62j-sz8-gp9,"{""25017340000"":4,""25017339100"":4}",2022-06-06 00:00:00.000,1484.0,2022-06-11,5,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,71.46,71.46
227-223@62j-sz8-gp9,"{""25017340000"":4,""25017339100"":4}",2022-06-06 00:00:00.000,1484.0,2022-06-12,4,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,18.66,18.66
22j-222@62j-sz8-gtv,"{""25017339900"":7,""25017339802"":7,""25017340000"":6,""25017339100"":5,""25017339500"":5,""25017339400"":4,""25017340100"":4,""25017339700"":4,""25017339600"":4,""25017350700"":4,""25017341902"":4,""25017367100"":4,""25017336402"":4,""25017339300"":4,""25017341101"":4,""36081117100"":4}",2022-06-06 00:00:00.000,5110.0,2022-06-06,23,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,702.36,17.72
22j-222@62j-sz8-gtv,"{""25017339900"":7,""25017339802"":7,""25017340000"":6,""25017339100"":5,""25017339500"":5,""25017339400"":4,""25017340100"":4,""25017339700"":4,""25017339600"":4,""25017350700"":4,""25017341902"":4,""25017367100"":4,""25017336402"":4,""25017339300"":4,""25017341101"":4,""36081117100"":4}",2022-06-06 00:00:00.000,5110.0,2022-06-07,27,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,312.0,24.05
22j-222@62j-sz8-gtv,"{""25017339900"":7,""25017339802"":7,""25017340000"":6,""25017339100"":5,""25017339500"":5,""25017339400"":4,""25017340100"":4,""25017339700"":4,""25017339600"":4,""25017350700"":4,""25017341902"":4,""25017367100"":4,""25017336402"":4,""25017339300"":4,""25017341101"":4,""36081117100"":4}",2022-06-06 00:00:00.000,5110.0,2022-06-08,22,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,61.79,10.0
22j-222@62j-sz8-gtv,"{""25017339900"":7,""25017339802"":7,""25017340000"":6,""25017339100"":5,""25017339500"":5,""25017339400"":4,""25017340100"":4,""25017339700"":4,""25017339600"":4,""25017350700"":4,""25017341902"":4,""25017367100"":4,""25017336402"":4,""25017339300"":4,""25017341101"":4,""36081117100"":4}",2022-06-06 00:00:00.000,5110.0,2022-06-09,34,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,662.4,14.7
22j-222@62j-sz8-gtv,"{""25017339900"":7,""25017339802"":7,""25017340000"":6,""25017339100"":5,""25017339500"":5,""25017339400"":4,""25017340100"":4,""25017339700"":4,""25017339600"":4,""25017350700"":4,""25017341902"":4,""25017367100"":4,""25017336402"":4,""25017339300"":4,""25017341101"":4,""36081117100"":4}",2022-06-06 00:00:00.000,5110.0,2022-06-10,25,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,92.27,8.44
22j-222@62j-sz8-gtv,"{""25017339900"":7,""25017339802"":7,""25017340000"":6,""25017339100"":5,""25017339500"":5,""25017339400"":4,""25017340100"":4,""25017339700"":4,""25017339600"":4,""25017350700"":4,""25017341902"":4,""25017367100"":4,""25017336402"":4,""25017339300"":4,""25017341101"":4,""36081117100"":4}",2022-06-06 00:00:00.000,5110.0,2022-06-11,24,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,36.62,36.62
22j-222@62j-sz8-gtv,"{""25017339900"":7,""25017339802"":7,""25017340000"":6,""25017339100"":5,""25017339500"":5,""25017339400"":4,""25017340100"":4,""25017339700"":4,""25017339600"":4,""25017350700"":4,""25017341902"":4,""25017367100"":4,""25017336402"":4,""25017339300"":4,""25017341101"":4,""36081117100"":4}",2022-06-06 00:00:00.000,5110.0,2022-06-12,13,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
22k-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,,2022-06-06,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,0.0,0.0
22k-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,,2022-06-07,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,0.0,0.0
22k-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,,2022-06-08,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,0.0,0.0
22k-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,,2022-06-09,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,0.0,0.0
22k-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,,2022-06-10,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,0.0,0.0
22k-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,,2022-06-11,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,0.0,0.0
22k-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,,2022-06-12,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
22n-222@62j-sz8-h5z,"{""25017339100"":4,""36081117100"":4}",2022-06-06 00:00:00.000,13050.0,2022-06-06,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,0.0,0.0
22n-222@62j-sz8-h5z,"{""25017339100"":4,""36081117100"":4}",2022-06-06 00:00:00.000,13050.0,2022-06-07,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,0.0,0.0
22n-222@62j-sz8-h5z,"{""25017339100"":4,""36081117100"":4}",2022-06-06 00:00:00.000,13050.0,2022-06-08,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,0.0,0.0
22n-222@62j-sz8-h5z,"{""25017339100"":4,""36081117100"":4}",2022-06-06 00:00:00.000,13050.0,2022-06-09,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,0.0,0.0
22n-222@62j-sz8-h5z,"{""25017339100"":4,""36081117100"":4}",2022-06-06 00:00:00.000,13050.0,2022-06-10,4,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,0.0,0.0
22n-222@62j-sz8-h5z,"{""25017339100"":4,""36081117100"":4}",2022-06-06 00:00:00.000,13050.0,2022-06-11,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,0.0,0.0
22n-222@62j-sz8-h5z,"{""25017339100"":4,""36081117100"":4}",2022-06-06 00:00:00.000,13050.0,2022-06-12,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
22q-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,39780.0,2022-06-06,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,0.0,0.0
22q-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,39780.0,2022-06-07,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,0.0,0.0
22q-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,39780.0,2022-06-08,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,0.0,0.0
22q-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,39780.0,2022-06-09,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,0.0,0.0
22q-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,39780.0,2022-06-10,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,0.0,0.0
22q-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,39780.0,2022-06-11,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,0.0,0.0
22q-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,39780.0,2022-06-12,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
22x-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,11712.0,2022-06-06,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,177.17,39.5
22x-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,11712.0,2022-06-07,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,24.26,24.26
22x-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,11712.0,2022-06-08,0,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,0.0,0.0
22x-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,11712.0,2022-06-09,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,0.0,0.0
22x-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,11712.0,2022-06-10,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,0.0,0.0
22x-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,11712.0,2022-06-11,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,330.9,330.9
22x-222@62j-sz8-gtv,,2022-06-06 00:00:00.000,11712.0,2022-06-12,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
22x-223@62j-sz8-j9z,"{""25017339100"":4}",2022-06-06 00:00:00.000,1129.0,2022-06-06,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,0.0,0.0
22x-223@62j-sz8-j9z,"{""25017339100"":4}",2022-06-06 00:00:00.000,1129.0,2022-06-07,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,0.0,0.0
22x-223@62j-sz8-j9z,"{""25017339100"":4}",2022-06-06 00:00:00.000,1129.0,2022-06-08,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,0.0,0.0
22x-223@62j-sz8-j9z,"{""25017339100"":4}",2022-06-06 00:00:00.000,1129.0,2022-06-09,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,171.38,171.38
22x-223@62j-sz8-j9z,"{""25017339100"":4}",2022-06-06 00:00:00.000,1129.0,2022-06-10,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,114.99,57.5
22x-223@62j-sz8-j9z,"{""25017339100"":4}",2022-06-06 00:00:00.000,1129.0,2022-06-11,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,102.0,102.0
22x-223@62j-sz8-j9z,"{""25017339100"":4}",2022-06-06 00:00:00.000,1129.0,2022-06-12,2,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
23f-222@62j-sz8-gp9,,2022-06-06 00:00:00.000,5097.0,2022-06-06,5,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,0.0,0.0
23f-222@62j-sz8-gp9,,2022-06-06 00:00:00.000,5097.0,2022-06-07,4,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,0.0,0.0
23f-222@62j-sz8-gp9,,2022-06-06 00:00:00.000,5097.0,2022-06-08,6,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,0.0,0.0
23f-222@62j-sz8-gp9,,2022-06-06 00:00:00.000,5097.0,2022-06-09,6,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,0.0,0.0
23f-222@62j-sz8-gp9,,2022-06-06 00:00:00.000,5097.0,2022-06-10,6,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,38.0,38.0
23f-222@62j-sz8-gp9,,2022-06-06 00:00:00.000,5097.0,2022-06-11,6,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,0.0,0.0
23f-222@62j-sz8-gp9,,2022-06-06 00:00:00.000,5097.0,2022-06-12,6,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
23n-222@62j-sz8-gtv,"{""25017340000"":4}",2022-06-06 00:00:00.000,7715.0,2022-06-06,5,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,0.0,0.0
23n-222@62j-sz8-gtv,"{""25017340000"":4}",2022-06-06 00:00:00.000,7715.0,2022-06-07,3,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,0.0,0.0
23n-222@62j-sz8-gtv,"{""25017340000"":4}",2022-06-06 00:00:00.000,7715.0,2022-06-08,5,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,0.0,0.0
23n-222@62j-sz8-gtv,"{""25017340000"":4}",2022-06-06 00:00:00.000,7715.0,2022-06-09,5,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,27.5,27.5
23n-222@62j-sz8-gtv,"{""25017340000"":4}",2022-06-06 00:00:00.000,7715.0,2022-06-10,4,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,27.0,27.0
23n-222@62j-sz8-gtv,"{""25017340000"":4}",2022-06-06 00:00:00.000,7715.0,2022-06-11,5,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,70.5,70.5
23n-222@62j-sz8-gtv,"{""25017340000"":4}",2022-06-06 00:00:00.000,7715.0,2022-06-12,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-12,0.0,0.0
253-222@62j-sz8-mtv,"{""25017339900"":4,""25017339100"":4,""25017340000"":4,""25017339802"":4}",2022-06-06 00:00:00.000,1711.0,2022-06-06,5,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-06,16.08,16.08
253-222@62j-sz8-mtv,"{""25017339900"":4,""25017339100"":4,""25017340000"":4,""25017339802"":4}",2022-06-06 00:00:00.000,1711.0,2022-06-07,4,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-07,0.0,0.0
253-222@62j-sz8-mtv,"{""25017339900"":4,""25017339100"":4,""25017340000"":4,""25017339802"":4}",2022-06-06 00:00:00.000,1711.0,2022-06-08,4,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-08,0.0,0.0
253-222@62j-sz8-mtv,"{""25017339900"":4,""25017339100"":4,""25017340000"":4,""25017339802"":4}",2022-06-06 00:00:00.000,1711.0,2022-06-09,3,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-09,0.0,0.0
253-222@62j-sz8-mtv,"{""25017339900"":4,""25017339100"":4,""25017340000"":4,""25017339802"":4}",2022-06-06 00:00:00.000,1711.0,2022-06-10,3,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-10,0.0,0.0
253-222@62j-sz8-mtv,"{""25017339900"":4,""25017339100"":4,""25017340000"":4,""25017339802"":4}",2022-06-06 00:00:00.000,1711.0,2022-06-11,1,6504,40.07,0.0742659758203799,0.5390528905289053,0.8868388683886839,0.0304428044280442,0.031980319803198,0.028395061728395,0.1256172839506172,0.6632716049382716,2022-06-11,0.0,0.0
